890000	0.981738	0.175438
900000	0.981723	0.175438
910000	0.981747	0.175438
920000	0.981745	0.175441
930000	0.981737	0.175438
940000	0.981738	0.175438
950000	0.981738	0.17544
960000	0.981738	0.175438
970000	0.981737	0.175438
980000	0.981693	0.175543
990000	0.981738	0.175438
1000000	0.981737	0.175444
1010000	0.980903	0.177315
1020000	0.980906	0.177308
1030000	0.979102	0.181006
1040000	0.977145	0.184177
1050000	0.963633	0.202583
1060000	0.950782	0.214955
1070000	0.887824	0.276577
1080000	0.847853	0.323752
1090000	0.686757	0.4438
1100000	0.58301	0.528505
1110000	0.446141	0.600463
1120000	0.413133	0.656078
1130000	0.385152	0.712189
1140000	0.373202	0.784445
1150000	0.313575	0.876152
1160000	0.28674	0.898177
1170000	0.260378	0.92144
1180000	0.230042	0.944214
1190000	0.221956	0.948481
1200000	0.219447	0.953217
1210000	0.219408	0.953254
1220000	0.219123	0.954583
1230000	0.219123	0.954583
1240000	0.207807	0.962336
1250000	0.207807	0.962336
1260000	0.207807	0.962336
1270000	0.207805	0.962336
1280000	0.207808	0.962334
1290000	0.207806	0.962335
1300000	0.20777	0.962393
1310000	0.207806	0.962336
1320000	0.207802	0.962358
1330000	0.207731	0.962673
1340000	0.205165	0.964575
1350000	0.202304	0.968609
1360000	0.202297	0.968634
1370000	0.202174	0.968772
1380000	0.202307	0.968654
1390000	0.202494	0.96919
1400000	0.197764	0.971839
1410000	0.19774	0.971856
1420000	0.197744	0.971836
1430000	0.197747	0.971846
1440000	0.197467	0.972004
1450000	0.196643	0.972517
1460000	0.19613	0.973081
1470000	0.195478	0.973369
1480000	0.195482	0.973382
1490000	0.195479	0.973367
1500000	0.195321	0.973441
1510000	0.190446	0.975465
1520000	0.190446	0.975465
1530000	0.190032	0.975632
1540000	0.188456	0.976271
1550000	0.188461	0.976269
1560000	0.188466	0.976266
1570000	0.188465	0.976266
1580000	0.188465	0.976267
1590000	0.188465	0.976267
1600000	0.188464	0.976265
1610000	0.188462	0.976271
1620000	0.188465	0.976266
1630000	0.188465	0.976267
1640000	0.188466	0.976263
1650000	0.188484	0.976261
1660000	0.188465	0.976266
1670000	0.185193	0.978044
1680000	0.184962	0.978169
1690000	0.184961	0.978169
1700000	0.184962	0.978169
1710000	0.184962	0.978169
1720000	0.18499	0.978163
1730000	0.185076	0.978172
1740000	0.185128	0.978175
1750000	0.184762	0.978255
1760000	0.181059	0.97989
1770000	0.181059	0.979889
1780000	0.181075	0.979883
1790000	0.181059	0.979889
1800000	0.181058	0.97989
1810000	0.181059	0.979889
1820000	0.181327	0.97978
1830000	0.181137	0.979858
1840000	0.181059	0.979889
1850000	0.181058	0.979891
1860000	0.180692	0.980032
1870000	0.180471	0.980137
1880000	0.180468	0.98012
1890000	0.180425	0.98015
1900000	0.180427	0.980599
1910000	0.180418	0.980698
1920000	0.180418	0.980698
1930000	0.180418	0.980698
1940000	0.180418	0.980698
1950000	0.180494	0.980668
1960000	0.18034	0.980725
1970000	0.180431	0.980692
1980000	0.18043	0.980692
1990000	0.180418	0.980698
2000000	0.180404	0.980703
2010000	0.182555	0.979802
2020000	0.18558	0.978482
2030000	0.198473	0.970471
2040000	0.211409	0.963513
2050000	0.254529	0.916983
2060000	0.374596	0.74378
2070000	0.453468	0.629346
2080000	0.577475	0.486817
2090000	0.602248	0.407028
2100000	0.602339	0.406546
2110000	0.60996	0.369527
2120000	0.609963	0.369514
2130000	0.609961	0.369527
2140000	0.609961	0.369527
2150000	0.609961	0.369527
2160000	0.609961	0.369527
2170000	0.613644	0.370001
2180000	0.624958	0.341214
2190000	0.624939	0.341159
2200000	0.624915	0.341368
2210000	0.632521	0.311156
2220000	0.632521	0.311157
2230000	0.632521	0.311156
2240000	0.632528	0.311156
2250000	0.632522	0.311156
2260000	0.632532	0.311106
2270000	0.640498	0.306416
2280000	0.675543	0.307653
2290000	0.685882	0.30785
2300000	0.785546	0.291079
2310000	0.917475	0.262464
2320000	0.93889	0.247482
2330000	0.951325	0.23309
2340000	0.952271	0.231399
2350000	0.954449	0.227507
2360000	0.954449	0.227507
2370000	0.960065	0.222917
2380000	0.960211	0.222978
2390000	0.960211	0.222978
2400000	0.960211	0.222977
2410000	0.960211	0.222976
2420000	0.960212	0.222982
2430000	0.967058	0.213588
2440000	0.969133	0.209406
2450000	0.970018	0.207618
2460000	0.970019	0.207618
2470000	0.969994	0.207656
2480000	0.970622	0.206073
2490000	0.971394	0.204099
2500000	0.971392	0.204104
2510000	0.971394	0.204098
2520000	0.97139	0.2041
2530000	0.971393	0.204099
2540000	0.971393	0.204099
2550000	0.971394	0.204099
2560000	0.971394	0.2041
2570000	0.971381	0.204101
2580000	0.971383	0.204101
2590000	0.971753	0.20322
2600000	0.973525	0.19889
2610000	0.973829	0.19798
2620000	0.973811	0.198012
2630000	0.973767	0.198112
2640000	0.973816	0.198001
2650000	0.973827	0.197975
2660000	0.978072	0.19196
2670000	0.978072	0.19196
2680000	0.978072	0.19196
2690000	0.978078	0.191956
2700000	0.978072	0.19196
2710000	0.978072	0.19196
2720000	0.978091	0.191963
2730000	0.978118	0.191969
2740000	0.978126	0.19197
2750000	0.978723	0.19197
2760000	0.978849	0.191971
2770000	0.97975	0.189362
2780000	0.979751	0.189362
2790000	0.982371	0.183333
2800000	0.982407	0.18321
2810000	0.983132	0.181
2820000	0.983132	0.180999
2830000	0.983556	0.17943
2840000	0.983534	0.179483
2850000	0.983534	0.179483
2860000	0.983534	0.179483
2870000	0.983534	0.179483
2880000	0.983535	0.179481
2890000	0.983534	0.179483
2900000	0.983434	0.179864
2910000	0.983534	0.179483
2920000	0.983535	0.179483
2930000	0.983534	0.179483
2940000	0.983534	0.179483
2950000	0.983534	0.179483
2960000	0.983522	0.179476
2970000	0.983554	0.179442
2980000	0.983628	0.179109
2990000	0.983675	0.178925
3000000	0.983676	0.178925
3010000	0.981869	0.185383
3020000	0.962578	0.219105
3030000	0.922353	0.259327
3040000	0.700975	0.386419
3050000	0.551637	0.605967
3060000	0.495444	0.707665
3070000	0.4468	0.730218
3080000	0.384847	0.791954
3090000	0.380358	0.793966
3100000	0.34905	0.860872
3110000	0.338654	0.869993
3120000	0.312091	0.89667
3130000	0.29897	0.90961
3140000	0.288459	0.918525
3150000	0.27576	0.929433
3160000	0.272222	0.932066
3170000	0.272201	0.932082
3180000	0.263277	0.937378
3190000	0.251478	0.946473
3200000	0.245931	0.949639
3210000	0.24189	0.951523
3220000	0.237766	0.955236
3230000	0.232252	0.957099
3240000	0.232258	0.95709
3250000	0.232268	0.957074
3260000	0.229063	0.959753
3270000	0.228888	0.959827
3280000	0.218136	0.96685
3290000	0.218153	0.966846
3300000	0.218134	0.966852
3310000	0.218134	0.966852
3320000	0.212716	0.969454
3330000	0.212716	0.969455
3340000	0.212715	0.969462
3350000	0.212716	0.969455
3360000	0.206403	0.972497
3370000	0.204404	0.973691
3380000	0.204342	0.973734
3390000	0.204342	0.973735
3400000	0.204342	0.973735
3410000	0.204342	0.973735
3420000	0.204204	0.973844
3430000	0.20429	0.973855
3440000	0.204291	0.973854
3450000	0.204291	0.973854
3460000	0.204017	0.974058
3470000	0.203942	0.974093
3480000	0.203958	0.974085
3490000	0.203913	0.974038
3500000	0.203938	0.974095
3510000	0.203943	0.974092
3520000	0.201325	0.975454
3530000	0.201329	0.975453
3540000	0.20133	0.975453
3550000	0.201291	0.975475
3560000	0.201329	0.975453
3570000	0.201334	0.975461
3580000	0.200815	0.975673
3590000	0.200297	0.975896
3600000	0.200302	0.975894
3610000	0.200298	0.975895
3620000	0.197682	0.977088
3630000	0.197682	0.977088
3640000	0.197713	0.977079
3650000	0.197682	0.977087
3660000	0.197638	0.977106
3670000	0.197459	0.977189
3680000	0.191379	0.978829
3690000	0.191379	0.978829
3700000	0.186573	0.980741
3710000	0.186574	0.980741
3720000	0.186577	0.980739
3730000	0.186573	0.980741
3740000	0.186574	0.980737
3750000	0.186576	0.980734
3760000	0.186573	0.98074
3770000	0.186628	0.980741
3780000	0.186576	0.980739
3790000	0.186538	0.980753
3800000	0.186062	0.98093
3810000	0.185552	0.981136
3820000	0.185703	0.981136
3830000	0.185552	0.981136
3840000	0.185552	0.981136
3850000	0.185424	0.981165
3860000	0.185543	0.98114
3870000	0.185552	0.981136
3880000	0.185561	0.981089
3890000	0.185552	0.981137
3900000	0.185545	0.981136
3910000	0.185552	0.981136
3920000	0.185552	0.981136
3930000	0.185458	0.981174
3940000	0.185207	0.98127
3950000	0.184901	0.981384
3960000	0.184905	0.981385
3970000	0.184626	0.981478
3980000	0.184627	0.981478
3990000	0.184627	0.981478
4000000	0.184627	0.981478
4010000	0.199926	0.974893
4020000	0.250896	0.936645
4030000	0.291959	0.891146
4040000	0.373747	0.762094
4050000	0.374118	0.762327
4060000	0.426341	0.684707
4070000	0.521761	0.561593
4080000	0.584286	0.480078
4090000	0.584318	0.480036
4100000	0.736988	0.376993
4110000	0.890232	0.346578
4120000	0.922461	0.314423
4130000	0.924503	0.30788
4140000	0.93579	0.283783
4150000	0.96172	0.238439
4160000	0.968066	0.223751
4170000	0.968066	0.223751
4180000	0.968066	0.223752
4190000	0.968586	0.222265
4200000	0.968638	0.222113
4210000	0.968638	0.222113
4220000	0.973888	0.206274
4230000	0.97389	0.206277
4240000	0.97389	0.206277
4250000	0.973888	0.206273
4260000	0.973888	0.206273
4270000	0.975233	0.202968
4280000	0.975376	0.202618
4290000	0.975376	0.202617
4300000	0.975376	0.202617
4310000	0.975376	0.202618
4320000	0.975395	0.202549
4330000	0.975376	0.202618
4340000	0.975372	0.202627
4350000	0.976058	0.2014
4360000	0.977143	0.199508
4370000	0.977135	0.19954
4380000	0.977135	0.199541
4390000	0.977134	0.19954
4400000	0.977135	0.19954
4410000	0.977134	0.19954
4420000	0.977134	0.19954
4430000	0.977145	0.199498
4440000	0.977135	0.19954
4450000	0.979718	0.194001
4460000	0.979734	0.193965
4470000	0.979734	0.193965
4480000	0.979734	0.193965
4490000	0.979734	0.193964
4500000	0.979735	0.193963
4510000	0.98132	0.189225
4520000	0.98132	0.189225
4530000	0.98132	0.189224
4540000	0.981347	0.189225
4550000	0.98132	0.189225
4560000	0.981345	0.189155
4570000	0.981321	0.189222
4580000	0.98132	0.189224
4590000	0.98132	0.189225
4600000	0.981319	0.18923
4610000	0.98132	0.189225
4620000	0.98132	0.189225
4630000	0.981322	0.18921
4640000	0.982882	0.183682
4650000	0.98317	0.183219
4660000	0.983355	0.183164
4670000	0.983402	0.183165
4680000	0.983401	0.183164
4690000	0.983392	0.183162
4700000	0.983398	0.183144
4710000	0.983402	0.183164
4720000	0.983402	0.183161
4730000	0.983401	0.183164
4740000	0.983399	0.183169
4750000	0.983416	0.183116
4760000	0.98349	0.18289
4770000	0.983511	0.182818
4780000	0.983549	0.182678
4790000	0.983496	0.182808
4800000	0.983511	0.182818
4810000	0.983511	0.182818
4820000	0.983512	0.182817
4830000	0.983511	0.182818
4840000	0.98349	0.182862
4850000	0.983524	0.182788
4860000	0.983562	0.182713
4870000	0.983588	0.182753
4880000	0.98353	0.182818
4890000	0.983513	0.182818
4900000	0.983552	0.182795
4910000	0.983619	0.182754
4920000	0.984118	0.181343
4930000	0.984118	0.181344
4940000	0.984118	0.181343
4950000	0.984118	0.181343
4960000	0.984367	0.180095
4970000	0.984546	0.179816
4980000	0.984554	0.179815
4990000	0.984564	0.179817
5000000	0.984564	0.179817
5010000	0.982364	0.188331
5020000	0.980592	0.192385
5030000	0.935032	0.273572
5040000	0.645231	0.53334
5050000	0.586565	0.63282
5060000	0.457859	0.736784
5070000	0.415672	0.796678
5080000	0.409635	0.817021
5090000	0.386904	0.827675
5100000	0.385799	0.828189
5110000	0.379344	0.840003
5120000	0.374074	0.850225
5130000	0.370623	0.855621
5140000	0.354447	0.881086
5150000	0.305761	0.913973
5160000	0.305759	0.913973
5170000	0.305729	0.913989
5180000	0.305698	0.913993
5190000	0.273873	0.926144
5200000	0.252635	0.948711
5210000	0.246408	0.95436
5220000	0.2464	0.954365
5230000	0.24028	0.956883
5240000	0.237472	0.958103
5250000	0.229452	0.963571
5260000	0.229774	0.963571
5270000	0.229915	0.963545
5280000	0.229452	0.963571
5290000	0.229452	0.963571
5300000	0.229409	0.963615
5310000	0.229368	0.963619
5320000	0.226612	0.964508
5330000	0.226612	0.964508
5340000	0.226599	0.96451
5350000	0.225782	0.964753
5360000	0.219937	0.966521
5370000	0.219877	0.96658
5380000	0.21985	0.96664
5390000	0.21988	0.96662
5400000	0.219851	0.966643
5410000	0.219851	0.966639
5420000	0.218271	0.9671
5430000	0.213141	0.968587
5440000	0.213089	0.96864
5450000	0.208606	0.972395
5460000	0.206015	0.974126
5470000	0.205683	0.974354
5480000	0.205683	0.974354
5490000	0.205683	0.974355
5500000	0.204558	0.974656
5510000	0.204558	0.974656
5520000	0.204558	0.974656
5530000	0.203587	0.975177
5540000	0.203189	0.97539
5550000	0.202801	0.975538
5560000	0.202429	0.975727
5570000	0.202244	0.975822
5580000	0.201445	0.976049
5590000	0.201357	0.976075
5600000	0.201355	0.976088
5610000	0.201376	0.9761
5620000	0.20147	0.976173
5630000	0.194813	0.979291
5640000	0.194582	0.979311
5650000	0.194582	0.979311
5660000	0.194577	0.979344
5670000	0.194577	0.979343
5680000	0.194298	0.979414
5690000	0.192384	0.980088
5700000	0.192502	0.980085
5710000	0.192939	0.980085
5720000	0.192939	0.980085
5730000	0.191565	0.980458
5740000	0.190772	0.980674
5750000	0.190766	0.980676
5760000	0.189452	0.981263
5770000	0.183721	0.982628
5780000	0.180331	0.983907
5790000	0.180344	0.983903
5800000	0.18038	0.983903
5810000	0.18077	0.983821
5820000	0.180769	0.983821
5830000	0.18077	0.983821
5840000	0.180708	0.983834
5850000	0.180411	0.983901
5860000	0.180316	0.983911
5870000	0.18032	0.983911
5880000	0.180318	0.983897
5890000	0.180337	0.983907
5900000	0.18032	0.983911
5910000	0.18032	0.98391
5920000	0.18032	0.983911
5930000	0.18032	0.983911
5940000	0.18032	0.983911
5950000	0.180321	0.983911
5960000	0.18032	0.98391
5970000	0.180469	0.983859
5980000	0.180321	0.983911
5990000	0.18032	0.983911
6000000	0.179913	0.984047
6010000	0.180383	0.983883
6020000	0.190751	0.979549
6030000	0.202169	0.976718
6040000	0.363306	0.821824
6050000	0.575762	0.572738
6060000	0.653246	0.439407
6070000	0.747969	0.386926
6080000	0.87143	0.34512
6090000	0.899713	0.337063
6100000	0.923971	0.312161
6110000	0.932761	0.301966
6120000	0.933986	0.300547
6130000	0.933987	0.300547
6140000	0.934032	0.300547
6150000	0.936734	0.300547
6160000	0.936734	0.300547
6170000	0.962739	0.250169
6180000	0.962709	0.250241
6190000	0.962675	0.250344
6200000	0.962668	0.250321
6210000	0.966955	0.238487
6220000	0.967153	0.237848
6230000	0.975337	0.212643
6240000	0.975319	0.212717
6250000	0.975319	0.212716
6260000	0.975318	0.212717
6270000	0.975318	0.212717
6280000	0.975318	0.212717
6290000	0.976366	0.210235
6300000	0.979317	0.197439
6310000	0.979344	0.197436
6320000	0.979317	0.197435
6330000	0.979312	0.197449
6340000	0.979314	0.197434
6350000	0.979329	0.197384
6360000	0.979337	0.197465
6370000	0.979434	0.197429
6380000	0.979458	0.197303
6390000	0.980016	0.194509
6400000	0.980141	0.194118
6410000	0.98014	0.194115
6420000	0.98014	0.194118
6430000	0.98014	0.194118
6440000	0.980135	0.194117
6450000	0.980116	0.194125
6460000	0.980128	0.194087
6470000	0.98021	0.193655
6480000	0.980498	0.19224
6490000	0.980537	0.19213
6500000	0.980544	0.192129
6510000	0.98057	0.192086
6520000	0.980556	0.192122
6530000	0.980556	0.192122
6540000	0.981216	0.190195
6550000	0.981273	0.190028
6560000	0.981273	0.190028
6570000	0.98127	0.190029
6580000	0.981265	0.190029
6590000	0.981265	0.190029
6600000	0.982793	0.187074
6610000	0.982861	0.186943
6620000	0.983851	0.183788
6630000	0.983856	0.183774
6640000	0.983862	0.183759
6650000	0.983856	0.183774
6660000	0.98386	0.183765
6670000	0.983839	0.18377
6680000	0.983856	0.183774
6690000	0.983856	0.183772
6700000	0.983856	0.183774
6710000	0.98386	0.183774
6720000	0.983856	0.183774
6730000	0.983899	0.183672
6740000	0.984317	0.18269
6750000	0.984312	0.182691
6760000	0.98429	0.182712
6770000	0.984284	0.182734
6780000	0.984281	0.182734
6790000	0.984393	0.182339
6800000	0.984282	0.182735
6810000	0.984285	0.182731
6820000	0.9844	0.182627
6830000	0.984457	0.182329
6840000	0.984644	0.181235
6850000	0.984646	0.181226
6860000	0.984645	0.181235
6870000	0.984644	0.181235
6880000	0.984644	0.181235
6890000	0.984644	0.181235
6900000	0.984644	0.181235
6910000	0.984644	0.181235
6920000	0.984643	0.181236
6930000	0.984644	0.181235
6940000	0.984642	0.181232
6950000	0.984631	0.181226
6960000	0.984644	0.181233
6970000	0.984661	0.181175
6980000	0.984644	0.181235
6990000	0.984644	0.181235
7000000	0.984644	0.181234
7010000	0.983643	0.186372
7020000	0.96928	0.226688
7030000	0.938419	0.278134
7040000	0.832505	0.339614
7050000	0.736687	0.40878
7060000	0.581815	0.650884
7070000	0.450553	0.830271
7080000	0.399994	0.864152
7090000	0.380326	0.877839
7100000	0.301024	0.933446
7110000	0.261263	0.954397
7120000	0.248374	0.960158
7130000	0.227833	0.967333
7140000	0.227836	0.967332
7150000	0.222749	0.969348
7160000	0.222756	0.969346
7170000	0.219951	0.970463
7180000	0.219951	0.970463
7190000	0.219937	0.97047
7200000	0.219951	0.970462
7210000	0.218535	0.970947
7220000	0.217797	0.971183
7230000	0.217794	0.971201
7240000	0.217794	0.9712
7250000	0.217801	0.971183
7260000	0.217792	0.971199
7270000	0.213913	0.973138
7280000	0.213916	0.973135
7290000	0.213918	0.973137
7300000	0.213913	0.973138
7310000	0.213913	0.973138
7320000	0.213948	0.973115
7330000	0.213905	0.973141
7340000	0.213912	0.973141
7350000	0.213906	0.973142
7360000	0.206979	0.97484
7370000	0.206979	0.97484
7380000	0.205447	0.975138
7390000	0.20495	0.975231
7400000	0.205115	0.975231
7410000	0.20495	0.975231
7420000	0.205038	0.975214
7430000	0.20495	0.975231
7440000	0.20495	0.975231
7450000	0.20495	0.975231
7460000	0.20495	0.975231
7470000	0.20495	0.975231
7480000	0.20495	0.975231
7490000	0.204962	0.975231
7500000	0.200526	0.977046
7510000	0.200155	0.977221
7520000	0.200113	0.977233
7530000	0.200154	0.977217
7540000	0.200155	0.977219
7550000	0.200155	0.977219
7560000	0.200155	0.977219
7570000	0.200033	0.977219
7580000	0.196047	0.979314
7590000	0.196047	0.979313
7600000	0.196047	0.979313
7610000	0.196048	0.979312
7620000	0.196047	0.979313
7630000	0.196047	0.979313
7640000	0.196047	0.979313
7650000	0.193888	0.980192
7660000	0.193889	0.980193
7670000	0.193887	0.980191
7680000	0.193888	0.980192
7690000	0.193888	0.980192
7700000	0.193888	0.980192
7710000	0.193879	0.980196
7720000	0.193888	0.980192
7730000	0.193888	0.980192
7740000	0.193885	0.980231
7750000	0.193905	0.980254
7760000	0.193907	0.980259
7770000	0.193818	0.980277
7780000	0.187031	0.982227
7790000	0.187035	0.982225
7800000	0.187029	0.982228
7810000	0.187031	0.982227
7820000	0.182611	0.983773
7830000	0.182611	0.983773
7840000	0.18202	0.983975
7850000	0.181373	0.984234
7860000	0.181293	0.98426
7870000	0.181304	0.984242
7880000	0.181331	0.984238
7890000	0.181278	0.984226
7900000	0.181219	0.984186
7910000	0.181305	0.984243
7920000	0.181304	0.984241
7930000	0.181083	0.984312
7940000	0.179119	0.984913
7950000	0.179016	0.98494
7960000	0.179127	0.984908
7970000	0.179127	0.98491
7980000	0.179127	0.984909
7990000	0.179127	0.984909
8000000	0.179127	0.984902
8010000	0.185644	0.983395
8020000	0.190014	0.98207
8030000	0.228712	0.954085
8040000	0.2816	0.847757
8050000	0.327883	0.78905
8060000	0.407107	0.673231
8070000	0.565219	0.590059
8080000	0.849124	0.438661
8090000	0.884422	0.382629
8100000	0.920924	0.330471
8110000	0.920924	0.330471
8120000	0.933833	0.314191
8130000	0.946489	0.279358
8140000	0.946488	0.279361
8150000	0.946488	0.279361
8160000	0.954664	0.273809
8170000	0.954669	0.273806
8180000	0.954664	0.273811
8190000	0.954665	0.273809
8200000	0.961944	0.256397
8210000	0.962934	0.254864
8220000	0.963983	0.253241
8230000	0.963985	0.253245
8240000	0.963975	0.253265
8250000	0.963976	0.253262
8260000	0.964014	0.253201
8270000	0.964042	0.253156
8280000	0.965539	0.249935
8290000	0.965805	0.249362
8300000	0.969874	0.245567
8310000	0.972975	0.238233
8320000	0.973081	0.238232
8330000	0.973081	0.238232
8340000	0.973079	0.238241
8350000	0.973081	0.238233
8360000	0.973081	0.238233
8370000	0.973109	0.23818
8380000	0.973144	0.238117
8390000	0.97321	0.237993
8400000	0.975467	0.22597
8410000	0.975892	0.223754
8420000	0.975873	0.223803
8430000	0.975873	0.223803
8440000	0.975874	0.2238
8450000	0.975873	0.223803
8460000	0.975873	0.223803
8470000	0.975882	0.223812
8480000	0.975888	0.223818
8490000	0.975881	0.223869
8500000	0.975854	0.223901
8510000	0.975793	0.224374
8520000	0.975888	0.223818
8530000	0.975888	0.223818
8540000	0.975889	0.223816
8550000	0.97799	0.217824
8560000	0.977978	0.217867
8570000	0.977978	0.217864
8580000	0.977985	0.217813
8590000	0.977981	0.217856
8600000	0.977968	0.217877
8610000	0.977978	0.217864
8620000	0.977978	0.217864
8630000	0.978097	0.217526
8640000	0.978267	0.21704
8650000	0.978265	0.217067
8660000	0.978268	0.217042
8670000	0.978269	0.21704
8680000	0.978269	0.21704
8690000	0.978269	0.21704
8700000	0.978269	0.21704
8710000	0.978269	0.21704
8720000	0.978269	0.21704
8730000	0.978278	0.217011
8740000	0.978341	0.21685
8750000	0.978345	0.216765
8760000	0.9785	0.216275
8770000	0.978346	0.216757
8780000	0.978342	0.216754
8790000	0.97834	0.216774
8800000	0.978337	0.216781
8810000	0.979605	0.207296
8820000	0.98041	0.201255
8830000	0.98039	0.201284
8840000	0.980402	0.20127
8850000	0.980403	0.201268
8860000	0.980419	0.201217
8870000	0.98067	0.200419
8880000	0.98112	0.198974
8890000	0.981118	0.198991
8900000	0.981119	0.198987
8910000	0.981118	0.198991
8920000	0.981121	0.19899
8930000	0.981129	0.19898
8940000	0.981124	0.198977
8950000	0.981118	0.198991
8960000	0.981118	0.198988
8970000	0.981119	0.19899
8980000	0.981561	0.19513
8990000	0.981663	0.194235
9000000	0.981664	0.194235
9010000	0.980348	0.203958
9020000	0.976465	0.215163
9030000	0.934586	0.308903
9040000	0.60645	0.712834
9050000	0.457411	0.773413
9060000	0.442004	0.792628
9070000	0.442015	0.792617
9080000	0.442014	0.792616
9090000	0.389341	0.878617
9100000	0.387836	0.879322
9110000	0.336767	0.912623
9120000	0.336768	0.91262
9130000	0.336765	0.912623
9140000	0.309178	0.928806
9150000	0.305898	0.93482
9160000	0.305922	0.934815
9170000	0.303793	0.937818
9180000	0.300863	0.939913
9190000	0.300341	0.940123
9200000	0.295045	0.942159
9210000	0.295049	0.942164
9220000	0.295036	0.942149
9230000	0.295036	0.942149
9240000	0.295259	0.942043
9250000	0.29504	0.942148
9260000	0.268842	0.950609
9270000	0.268842	0.950609
9280000	0.268842	0.950609
9290000	0.268842	0.950609
9300000	0.268848	0.950604
9310000	0.268841	0.950609
9320000	0.268842	0.950609
9330000	0.263889	0.955108
9340000	0.2558	0.962698
9350000	0.255745	0.962667
9360000	0.233296	0.969203
9370000	0.228118	0.970227
9380000	0.228143	0.970224
9390000	0.22744	0.97037
9400000	0.219929	0.971803
9410000	0.219913	0.971789
9420000	0.219724	0.972105
9430000	0.219649	0.972206
9440000	0.219659	0.972209
9450000	0.219656	0.972207
9460000	0.219517	0.972229
9470000	0.219656	0.972208
9480000	0.219684	0.972213
9490000	0.218471	0.973546
9500000	0.218578	0.973527
9510000	0.218432	0.973564
9520000	0.218434	0.973564
9530000	0.218434	0.973564
9540000	0.218434	0.973564
9550000	0.218446	0.973557
9560000	0.218434	0.973564
9570000	0.218422	0.973564
9580000	0.217773	0.974098
9590000	0.217329	0.97449
9600000	0.217177	0.974793
9610000	0.217163	0.974824
9620000	0.217163	0.974822
9630000	0.217163	0.974824
9640000	0.217163	0.974824
9650000	0.216067	0.975623
9660000	0.214199	0.976983
9670000	0.214199	0.976983
9680000	0.213993	0.977227
9690000	0.213879	0.977359
9700000	0.213878	0.977359
9710000	0.213879	0.977359
9720000	0.213707	0.977359
9730000	0.213698	0.977359
9740000	0.21358	0.977359
9750000	0.213521	0.977359
9760000	0.197871	0.979933
9770000	0.197881	0.979925
9780000	0.195613	0.980193
9790000	0.193671	0.980434
9800000	0.193632	0.980434
9810000	0.193561	0.980475
9820000	0.192694	0.981006
9830000	0.192898	0.981093
9840000	0.193137	0.981089
9850000	0.193137	0.981088
9860000	0.193138	0.981089
9870000	0.193138	0.981089
9880000	0.193138	0.981089
9890000	0.193141	0.981087
9900000	0.193055	0.981098
9910000	0.192458	0.981166
9920000	0.192334	0.981183
9930000	0.192181	0.981305
9940000	0.19233	0.98131
9950000	0.19228	0.98139
9960000	0.190499	0.982158
9970000	0.190497	0.982162
9980000	0.190081	0.982414
9990000	0.189899	0.982597
10000000	0.189915	0.982596
10010000	0.205625	0.979292
10020000	0.255385	0.962081
10030000	0.609716	0.583624
10040000	0.669312	0.553945
10050000	0.739883	0.51181
10060000	0.858108	0.410039
