1000000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.0388221	-0.187345	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.103583	-0.077927	-0.091472	-0.104657	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.0808676	0.098963	0	0.0689552	0	0.214638	0.243117	0.174819	0	0.161812	0	0.0941797	0.0377968	0.0599158	0.262938	0	0.0808797	0	0.0572552	0.113626	0.0406144	0.132758	0.131943	0.0782024	0.103037	0	-0.0794271	0	-0.124838	-0.190487	-0.092926	-0.0972244	-0.195133	-0.0896301	-0.076057	0	-0.210295	-0.0774813	-0.141189	-0.0641006	0	0	0	0.190018	0	0	0.0484696	-0.032103	-0.0984409	0.329964	0.337929	4.62767	4.69545	4.66384	4.6485	0.3419	0.337765	0.330173	0.338406	4.58017	4.69516	4.6632	4.63949	0.346346	0.352699
1100000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.0388221	-0.187345	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.103583	-0.077927	-0.091472	-0.104657	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.0808676	0.098963	0	0.0689552	0	0.214638	0.243117	0.174819	0	0.0780443	-0.088759	-0.0329488	-0.180172	-0.0352775	0.165768	-0.0515563	0.0808797	-0.0605261	0.0572552	0.0806274	0.0406144	0.08457	0.131943	0.0782024	-0.0382544	0.0629252	-0.0794271	0.0205203	0.269785	-0.114616	0.0176179	-0.0972244	-0.195133	-0.0896301	-0.076057	0.112781	-0.0220606	0.0641351	0.00844043	-0.0641006	0	0	0	0.190018	0	0	0.0484696	-0.032103	-0.0984409	0.4234	0.323664	4.66338	4.68338	1.96589	4.45071	3.02893	2.79321	0.423431	0.3224	4.63398	4.68289	1.98376	4.41829	3.02435	2.99501
1200000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.0388221	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.104657	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.0808676	0.098963	0	0.0689552	0	0.214638	0.243117	0.174819	0.0534443	0.0780443	-0.088759	-0.0329488	-0.180172	-0.0352775	-0.0276095	-0.134348	-0.00867454	-0.133302	0.00866206	-0.168708	-0.0906435	0.08457	0.00572962	-0.0698058	-0.0382544	0.0629252	-0.0794271	0.0800968	0.425034	-0.114616	0.159594	-0.0972244	-0.169518	-0.00670153	-0.076057	0.250476	-0.0220606	0.0641351	0.245137	-0.0641006	0	0	0	0.190018	0	0	0.0484696	-0.032103	-0.0984409	0.489426	0.329208	4.65643	4.58146	0.490583	0.504391	4.2804	4.04139	0.490391	0.328809	4.62287	4.58117	0.490309	0.484524	4.29136	4.1339
1300000	2.5	2.5	2.5	2.51412	2.5	2.5	2.5	2.5	0	0	-0.0388221	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.104657	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.0808676	0.098963	0	0.0689552	0	0.214638	0.243117	0.174819	0.123682	0.0780443	-0.088759	-0.0329488	-0.180172	-0.0352775	-0.0276095	-0.134348	-0.00867454	-0.133302	0.00866206	-0.168708	-0.0906435	0.08457	0.00572962	-0.0698058	-0.0382544	0.0629252	-0.0794271	0.0800968	0.425034	-0.114616	0.159594	-0.0972244	-0.169518	-0.00670153	-0.076057	0.250476	0.0690637	0.0641351	0.245137	-0.0641006	0	0	0	0.190018	0	0	0.0484696	-0.032103	-0.0984409	0.485295	0.325818	4.65978	4.64849	0.487331	0.499476	4.26448	4.38074	0.486196	0.325744	4.62732	4.64865	0.487	0.480304	4.2795	4.43155
1400000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.104657	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.109461	0.098963	0	0.0689552	0	0.214638	0.243117	0.174819	0.123682	0.0780443	-0.088759	-0.0329488	-0.180172	-0.0352775	-0.0276095	-0.134348	-0.00867454	-0.133302	0.00866206	-0.168708	-0.0906435	0.08457	0.00572962	-0.0698058	-0.0382544	0.0629252	-0.0794271	0.0800968	0.425034	-0.0239398	0.159594	0.0149426	-0.169518	-0.00670153	-0.076057	0.250476	0.0690637	0.0641351	0.245137	-0.0641006	0	0	0	0.190018	0	0	0.0484696	-0.032103	-0.0984409	0.318551	0.323628	4.67459	4.65216	0.470691	0.497103	4.55024	4.37148	0.319208	0.323546	4.64892	4.65219	0.47072	0.477963	4.55716	4.42471
1500000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.109461	0.098963	0	0.0689552	0	0.214638	0.243117	0.174819	0.123682	0.0780443	-0.088759	-0.045764	-0.180172	-0.0937493	-0.0276095	-0.134348	-0.00867454	-0.133302	0.00866206	-0.168708	-0.0906435	0.08457	0.00572962	-0.0698058	-0.0382544	0.0629252	-0.0794271	0.0800968	0.425034	-0.0239398	0.159594	0.0149426	-0.169518	-0.00670153	-0.076057	0.250476	0.0792995	0.0641351	0.245137	-0.0641006	0	0	0	0.190018	0	0	0.0484696	-0.032103	-0.0984409	0.319721	0.294468	4.67477	4.65097	0.43244	0.495183	4.54999	4.39777	0.320392	0.294245	4.64914	4.65097	0.432573	0.47623	4.55706	4.44742
1600000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.109461	0.098963	0	0.0689552	0	0.214638	0.243117	0.174819	0.123682	0.0780443	-0.088759	-0.045764	-0.180172	-0.0937493	-0.0276095	-0.134348	-0.00867454	-0.133302	0.00866206	-0.168708	-0.179041	0.08457	0.00572962	-0.0698058	-0.0382544	0.0629252	-0.0794271	0.0800968	0.49455	-0.0239398	0.159594	0.0149426	-0.124453	-0.00670153	-0.076057	0.250476	0.0792995	0.0641351	0.245137	-0.0641006	0	0	0	0.190018	0	0	0.0484696	-0.032103	-0.0984409	0.320226	0.294605	4.67441	4.6491	0.429763	0.383118	4.65366	4.37771	0.320865	0.294338	4.64872	4.64939	0.429952	0.373327	4.65721	4.43137
1700000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.109461	0.098963	0	0.0689552	0	0.214638	0.243117	0.174819	0.123682	0.0780443	-0.088759	-0.045764	-0.180172	-0.0937493	-0.0276095	-0.134348	-0.00867454	-0.133302	0.00866206	-0.168708	-0.179041	0.08457	0.00572962	-0.0698058	-0.0382544	0.0629252	-0.0794271	0.0800968	0.49455	-0.0239398	0.159594	0.0149426	-0.124453	-0.00670153	-0.076057	0.250476	0.125405	0.0641351	0.245137	-0.0641006	0	0	0	0.190018	0	0	0.0484696	-0.032103	-0.0984409	0.320201	0.293839	4.67524	4.65069	0.429574	0.382542	4.65244	4.48432	0.320839	0.293686	4.64975	4.65076	0.429786	0.372869	4.65622	4.52266
1800000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.109461	0.098963	0	0.0689552	0	0.214638	0.243117	0.174819	0.123682	0.0780443	-0.088759	-0.045764	-0.180172	-0.0937493	-0.0276095	-0.134348	-0.00867454	-0.133302	0.00866206	-0.168708	-0.179041	0.08457	0.00572962	-0.0698058	-0.0382544	0.0629252	-0.0794271	0.0800968	0.49455	-0.0239398	0.159594	0.0149426	-0.124453	-0.00670153	-0.076057	0.250476	0.20754	0.0641351	0.245137	-0.0641006	0	0	0	0.190018	0	0	0.0484696	-0.032103	-0.0984409	0.320172	0.292974	4.6762	4.6525	0.429355	0.381865	4.65097	4.6025	0.320808	0.292954	4.65094	4.6523	0.429594	0.372335	4.65503	4.62302
1900000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.109461	0.098963	0	0.150723	0	0.214638	0.243117	0.174819	0.123682	0.0780443	-0.088759	-0.045764	-0.180172	-0.0937493	-0.0276095	-0.134348	-0.00867454	-0.133302	0.00866206	-0.168708	-0.179041	0.08457	0.00572962	-0.0698058	-0.0382544	0.0629252	-0.0794271	0.11071	0.49455	-0.0239398	0.159594	0.0149426	-0.124453	-0.00670153	-0.076057	0.250476	0.20754	0.0641351	0.245137	-0.0641006	0	0	0	0.190018	0	0	0.0484696	-0.032103	-0.0984409	0.319631	0.292752	4.6767	4.69198	0.427512	0.38086	4.66918	4.60339	0.320258	0.292735	4.65166	4.6917	0.427783	0.371422	4.67226	4.62378
2000000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.109461	0.098963	0	0.150723	0	0.214638	0.243117	0.174819	0.123682	0.0780443	-0.088759	-0.045764	-0.180172	-0.0937493	-0.0276095	-0.134348	-0.00867454	-0.133302	0.00866206	-0.168708	-0.179041	0.08457	0.00572962	-0.0698058	-0.0382544	0.0629252	-0.0794271	0.11071	0.49455	-0.0239398	0.159594	0.0149426	-0.124453	-0.00670153	-0.076057	0.250476	0.20754	0.0641351	0.245137	-0.0641006	0	0	0	0.190018	0	0	0.0484696	-0.032103	-0.0984409	0.319631	0.292752	4.6767	4.69198	0.427512	0.38086	4.66918	4.60339	0.320258	0.292735	4.65166	4.6917	0.427783	0.371422	4.67226	4.62378
2100000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.109461	0.098963	0	0.150723	0	0.214638	0.243117	0.174819	0.123682	0.0780443	-0.088759	0.102153	-0.0170422	0.0804383	0.0513656	-0.134348	0.0472097	-0.057306	0.00866206	-0.168708	-0.004123	0.243159	0.00572962	0.185976	0.0260936	-0.00747464	-0.0794271	0.00972909	0.26959	-0.217086	-0.0351537	-0.174652	-0.217061	-0.00670153	-0.076057	0.172135	0.20754	0.0641351	0.245137	-0.0641006	0	-0.0732814	0	0.190018	0	0.268299	0.0484696	-0.032103	-0.0984409	0.279758	0.279827	4.67747	4.72112	4.29275	3.62567	0.830985	4.6836	0.283195	0.280921	4.652	4.71947	3.9932	3.44851	0.919434	4.68888
2200000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.109461	0.098963	0	0.150723	0	0.214638	0.243117	0.174819	0.123682	0.0780443	-0.088759	0.102153	-0.0170422	0.177757	0.0513656	-0.134348	0.0472097	-0.0162239	0.00866206	-0.168708	-0.004123	0.243159	0.102424	0.185976	0.0260936	-0.00747464	-0.0794271	0.00972909	0.26959	-0.217086	-0.0351537	-0.174652	-0.217061	-0.00670153	-0.076057	0.172135	0.20754	0.0641351	0.153847	-0.0641006	0	-0.0732814	0	0.190018	0	0.268299	0.0484696	-0.032103	-0.0984409	0.278726	0.278806	4.67966	4.72329	4.52169	4.2024	0.786089	4.65686	0.281285	0.279358	4.65579	4.7226	4.36492	4.11929	0.843538	4.6673
2300000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0	0.0715787	0.0587139	0.109461	0.098963	0	0.150723	0	0.214638	0.243117	0.174819	0.123682	0.0780443	-0.088759	0.102153	0.0763947	0.177757	0.0513656	-0.134348	0.0472097	-0.0162239	0.00866206	-0.168708	0.0836877	0.243159	0.102424	0.185976	0.0260936	-0.00747464	-0.0794271	0.00972909	0.26959	-0.265206	-0.0351537	-0.174652	-0.288269	-0.00670153	-0.076057	0.172135	0.131225	-0.112663	-0.025522	-0.0641006	-0.03519	-0.0732814	0	0.190018	0	0.268299	0.0484696	-0.032103	-0.0984409	0.278261	0.28353	4.66664	4.72172	4.62355	4.46048	0.662109	3.29424	0.280369	0.283316	4.63937	4.72151	4.54713	4.4262	0.669937	3.47589
2400000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0.0901299	0.0715787	0.0587139	0.109461	0.098963	0	0.150723	0	0.214638	0.243117	0.174819	0.123682	0.0780443	-0.088759	0.102153	0.0763947	0.177757	0.0513656	-0.134348	0.0472097	-0.0162239	0.00866206	-0.168708	0.0836877	0.243159	0.102424	0.185976	0.0260936	-0.00747464	-0.0794271	-0.0873372	0.26959	-0.265206	-0.0929266	-0.174652	-0.288269	-0.00670153	-0.076057	0.172135	-0.056401	-0.112663	-0.0986629	-0.122029	-0.200426	-0.0732814	0	0.190018	0	0.268299	0.0484696	-0.032103	-0.0984409	0.278229	0.296857	4.68626	4.71686	4.61193	4.42388	0.5896	0.925111	0.280325	0.297217	4.66503	4.71626	4.52564	4.38269	0.612592	1.03316
2500000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0.0901299	0.0715787	0.0587139	0.109461	0.098963	0	0.150723	0	0.214638	0.243117	0.174819	0.123682	0.0780443	-0.088759	0.102153	0.0763947	0.177757	0.0513656	-0.134348	0.0472097	-0.0162239	0.00866206	-0.168708	0.134086	0.243159	0.102424	0.185976	0.0260936	-0.00747464	-0.0794271	-0.0873372	0.138487	-0.265206	-0.0929266	-0.174652	-0.288269	-0.00670153	-0.076057	0.125055	-0.056401	-0.112663	-0.0986629	-0.122029	-0.200426	-0.0732814	0	0.190018	0	0.268299	0.0484696	-0.032103	-0.0984409	0.278192	0.298342	4.68517	4.71643	4.61456	4.51788	0.388328	0.757253	0.28027	0.298881	4.66327	4.71577	4.53057	4.48817	0.398722	0.846216
2600000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0.0901299	0.0715787	0.0587139	0.109461	0.098963	0	0.150723	0	0.214638	0.243117	0.174819	0.107157	0.0780443	-0.088759	0.102153	0.0763947	0.177757	0.0513656	-0.134348	0.0472097	-0.0162239	0.00866206	-0.168708	0.217526	0.243159	0.102424	0.185976	0.0260936	-0.00747464	-0.0794271	-0.0873372	0.138487	-0.265206	-0.0929266	-0.174652	-0.288269	-0.00670153	-0.076057	0.125055	-0.056401	-0.112663	-0.0986629	-0.122029	-0.200426	-0.0732814	0	0.190018	0	0.268299	0.0484696	-0.032103	-0.0984409	0.278152	0.298017	4.68562	4.71638	4.61533	4.62355	0.386696	0.7506	0.280212	0.298507	4.66403	4.71578	4.53208	4.60843	0.396732	0.83761
2700000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0.0901299	0.0715787	0.0587139	0.109461	0.098963	0	0.150723	0	0.214638	0.243117	0.174819	0.107157	0.0780443	-0.088759	0.102153	0.0763947	0.177757	0.0513656	-0.134348	0.0472097	-0.0162239	0.00866206	-0.168708	0.217526	0.243159	0.102424	0.185976	0.0260936	-0.00747464	-0.0794271	-0.0873372	0.0957254	-0.265206	-0.0929266	-0.174652	-0.288269	-0.00670153	-0.076057	0.0654296	-0.056401	-0.112663	-0.0986629	-0.122029	-0.200426	-0.0732814	0	0.190018	0	0.268299	0.0484696	-0.032103	-0.0984409	0.278154	0.299334	4.68459	4.71597	4.61492	4.62229	0.356959	0.585744	0.280217	0.300056	4.66228	4.71529	4.53118	4.60684	0.365555	0.649457
2800000	2.5	2.5	2.54212	2.5	2.5	2.5	2.5	2.5	0	0	-0.221073	-0.245088	-0.264091	-0.041829	0	0	-0.0218635	-0.0987442	-0.108937	-0.14436	-0.177984	-0.077927	-0.091472	-0.20346	0.049762	0	0.112282	0.182029	0.0901299	0.0715787	0.0587139	0.109461	0.098963	0	0.150723	0	0.214638	0.243117	0.174819	0.107157	0.0780443	-0.088759	0.102153	0.0763947	0.177757	0.0513656	-0.134348	0.0472097	-0.0162239	0.00866206	-0.168708	0.314746	0.243159	0.102424	0.185976	0.0260936	-0.00747464	-0.0794271	-0.0873372	0.0957254	-0.265206	-0.0929266	-0.174652	-0.288269	-0.00670153	-0.076057	0.0654296	-0.150219	-0.112663	-0.0986629	-0.122029	-0.200426	-0.0732814	0	0.190018	0	0.268299	0.0484696	-0.032103	-0.163556	0.278022	0.300418	4.68852	4.71606	4.61485	4.68139	0.362278	0.403858	0.280051	0.301219	4.6659	4.71541	4.53103	4.67429	0.371677	0.454771
